"Senior Change Management Analyst
new",Today,Splunk,"San Francisco, CA","Change Management Lead - Business Velocity & Transformation
Join us as we pursue our disruptive new vision to make machine data accessible, usable and valuable to everyone. We are a company filled with people who are passionate about our product and seek to deliver the best experience for our customers. At Splunk, we’re committed to our work, customers, having fun and most importantly to each other’s success. Learn more about Splunk careers and how you can become a part of our journey!
As a member of the Business Velocity & Transformation team at Splunk, you will help “engineer” the people side of changes introduced by some of our company’s most complex and critical initiatives. You will join a dynamic, creative, results-oriented, and entrepreneurial team within the Office of the CEO that leads sophisticated, cross-functional efforts to position the company for continued high growth.
Our change leaders are strategists, facilitators, communicators, and trainers who draw from a breadth of experiences and an extensive knowledge network. We value the design of change strategies and plans as much as we do executing them. Our approach to change is based on an iterative process of discovery, co-development, testing, measurement, and reflection.
In this role, you will apply a robust and diverse toolkit of methodologies and frameworks to help:
Communicate a clear understanding of why change is needed that appeals to the head and heart
Foster long-term culture shifts that are realized through a portfolio of change initiatives over time
Drive visible leadership alignment to promote early adoption and celebrate iterative successes
Realign business processes to focus people on quickly embedding new ways of working that deliver value
Deliver training that is aligned with the principles of lean learning and modern instructional design
Establish success measures and incentives that promote, reinforce, and sustain change over time
Find ways to overcome organizational inertia, individual resistance to change, or change saturation
Create and promote an understanding of change leadership, agility, and resilience
The ideal candidate has a consulting background and is passionate about helping people thrive, not survive, while navigating a portfolio of deep change to organizations, business processes, systems and technologies in a fast-moving SaaS company. The candidate also has a solid understanding of one or more end-to-end business flows (e.g., Idea to Offering, Demand to Quote, Order to Cash, Managed Partner Ecosystem, Procure to Pay, Hire to Retire, Information Management, M&A, etc.).
Responsibilities: I want to and can do that!
Support the design, development, delivery and management of a comprehensive change program (plans, processes, tools, techniques, etc.) that foster organizational effectiveness
Apply a structured change management methodology to ensure global adoption of new processes, experiences, and tools by Splunkers and our partner ecosystem
Contribute to the vision, strategy, and execution of transformation programs through the development and delivery of change strategies, assessments, plans, assets, and results
Build relationships and deliver results for diverse groups including Product, Engineering, Marketing, Sales, Finance, Customer Success, IT, HR, Partners, etc.
Closely collaborate and partner with the broader enablement and communications groups for the execution of plans and creation of deliverables globally, and at scale
Support the ongoing development and maturation of Splunk’s change leadership capabilities
Requirements: I’ve already done that or have that!
Minimum of 5 years of related experience with a Bachelor’s degree; or 3 years and an MBA or Master’s degree in a People-focused organizational discipline; or a PhD without experience
Experience and expertise across end-to-end business cycles - particularly in high-growth, highly-scaled SaaS environment or company shifting from perpetual to SaaS business models
Change leadership on critical programs to meaningfully improve organizational effectiveness through shifts in people, process, or technology
Certified in at least one change methodology (e.g., CCMP, Prosci, etc.)
Experience incorporating principles of Neuroscience, Design Thinking, Marketing, Lean Learning, Lean Six Sigma or Data Science in change leadership
Familiar with agile software delivery frameworks (e.g., Scrum, Kanban, SAFe, XP, etc.) in efforts to automate, improve, or redesign business processes
Solid understanding of enterprise systems such as SAP, Salesforce, Gainsight, Workday, etc.
Strong business point of view and communication skills, both written and verbal
Education: Got it!
Bachelor's Degree – in Business Administration, Communications, Leadership, Organizational Behavior, Psychology, Human Resources or related subject area
Post-graduate or professional degrees preferred (MBA a plus)
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation.",4.2,56 reviews
"Sr. Systems Engineer - Data Center Ops
new",2 days ago,Darden,"Orlando, FL","The Sr. Systems Engineer's purpose is to perform complex analytical and administration work for Microsoft Windows Server, VMware, and Compute Hardware. Employees in this position are the primary personnel to implement, maintain, monitor and protect Darden's Server environments. Employee must be able to work independently and without supervision.

ROLES AND RESPONSIBILITIES:
Build, configure, and maintain VMware VSphere Private Cloud environments including ESX and VCenter across multiple geographically disperse data centers
Build, configure, and maintain VROPS, VRM, and SRM environments for monitoring and replication for disaster recovery site operations.
Proactively monitor Darden's infrastructure to ensure continued availability
Plan and design VMware environment sizing and architecture changes.
Maintain disk space and resource requirements.
Completing maintenance and support actions for the Windows servers
Identifying and resolving problems with Windows Servers
Assist Infrastructure team with testing and implementation of new software releases.
Developing processes to increase efficiency and automate regular maintenance of support actions.
Provide final-tier on-call support.
Maintain and repair server hardware as needed.
Configure, rack, and cable all data center hardware.
Active power and temperature monitoring.
Performs miscellaneous job-related duties as assigned

To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

REQUIRED TECHNICAL SKILLS:
Expert level knowledge of Microsoft Windows Server OS
Expert level knowledge of VMware VCenter, ESX, SRM, VRM, and VROPS
Expert level knowledge of HPE and Dell Hardware configuration and troubleshooting.
Strong understanding of networking infrastructure (LAN, WAN, VPN) and protocols (TCP/IP, FCOE).
Strong understanding of storage protocols and fabrics
Excellent analytical and organizational skills with strict attention to detail.
Must be able to think creatively to solve problems and design new iterations of infrastructure architectures.
Experience in working with formal patch management and change control systems.
Experience working within ITIL framework.
Must be able to work independently with little oversight
Must work well within a team environment
Expert level knowledge of VMware ESX Required:
Excellent communication skills, both written and oral.

REQUIRED EDUCATION:
Bachelor's Degree in Information Technology (or similar) is a plus.

OTHER KEY QUALIFICATOINS:
Minimum 5 years supporting Windows Server
Minimum 5 years supporting VMware VCenter
Minimum 5 years supporting and designing compute hardware, preferably HPE.

PREFERRED SKILLS AND EXPERIENCE:
Microsoft Certified Systems Engineer (MCSE) or similar certification is a plus.
Linux OS experience is a plus.",3.9,"1,468 reviews"
"Data Scientist (Mid)-Data & Analytics-IT-CS-US
new",2 days ago,"Syndicus, Inc",,"711 Data Scientist (Mid)-Data & Analytics-IT-CS-US
Job Posting
08/25/20 to 08/31/2021
$30 to $60 an hour
PhD in Operations Research, Industrial Engineering, Computer Science or any related area
Experience in solving scheduling, vehicle routing and allocation problems using operations research techniques and heuristics (+5 years)
CPLEX/Gurobi experience (+5 years)
Java experience (+4 years)
Database knowledge (+5 years)
Ability to work in fast paced environment
Preferred skill set:
Experience in solving large scale scheduling and routing problems using operations research (column generation, B&P, etc)
Experience in IBM DOC
Experience in working with data API’s, Teradata, Oracle
Knowledge in Python or R (+3 years)The candidate will be working on developing regional and global resource allocation, scheduling, and vehicle routing models to make recommendations for field (planting, detasseling, harvest) and facility operations. The recommendations should result in operations efficiency. The candidate has to work closely with business partners to gather assumptions and scope the problem, then independently formulate, code and execute the problem. Finally, models need to be validated with and approved by the business user and technical documentation needs to be developed.
Job Types: Full-time, Contract
Pay: $30.00 - $65.00 per hour
Schedule:
Monday to Friday
Experience:
Operations Research: 5 years (Required)
CPLEX/GUROBI: 5 years (Required)
Java/Data Base knowledge: 5 years (Preferred)
Data Scientist: 5 years (Required)
Education:
Doctorate (Preferred)
Location:
Creve Coeur, MO (Preferred)
Work Remotely:
No",,
"Digital Marketing Analyst
new",2 days ago,On Target Media,"Las Vegas, NV 89120 (Paradise area)","Please include salary requirements/range with your resume.
The Digital Marketing Analyst will be responsible for taking the data and building a story to help our team and clients solve problems. You need to be willing and able to understand the business, identify opportunities and create an action plan to take advantage of them.
Responsibilities:
Campaign Strategy
Work with the team to identify the clients objectives and advise them on measurement strategies
Benchmark performance across digital channels (web, email, etc.) and advise on KPIs
Use methodical performance analysis to test and enhance campaign strategies
Analytical and Technical
Be the in-house expert on campaign tracking, testing, measuring and finding areas to improve in our digital marketing efforts
Identify opportunities to implement innovative new methodologies and improve analytical procedures
Use available data sources to deep dive and troubleshoot campaign (and overall) performance issues with the SEM team and propose methodical optimization tests, both on-site and campaign based
Reporting and Analysis
Work with the Web/SEM team to develop custom marketing dashboards for tracking and reporting via Google Analytics for each client
Work closely with Web/SEM team, to identify opportunities to develop, measure and improve day-to-day marketing campaigns
Report on key metrics, analyzing and interpreting trends and providing actionable insights based on available analytics data
Analyze online user behavior, conversion data and customer journeys, funnel analysis and multichannel attribution
Perform ROI analysis to evaluate efficiency and effectiveness of different digital marketing campaigns
Working knowledge of digital marketing (eCommerce, search engine, email, mobile and/or social).
Working knowledge of web languages, content management, and web analytics.
Experience debugging data issues in analytics tools including the ability to inspect the page behavior and understand the events being triggered.
Understanding of and experience using analytical concepts and statistical techniques: hypothesis development, designing tests/experiments, analyzing data, drawing conclusions, and developing actionable recommendations for business units.
Strong communication skills and capable of building strong relationships with colleagues and explaining complex topics in simple and influential terms.
Ability to develop analyses to address ambiguous questions.
Experience using analytics techniques to contribute to company growth efforts, increasing revenue and other key business outcomes.
Communication
Work closely with the Web/SEM/SEO teams, to identify and explore opportunities to cross-sell and support
Collaborate with the web design and development teams for on-site conversion optimization projects
Share weekly, monthly and quarterly updates with senior leadership team about campaigns, conversions, lessons learned and new opportunities
Qualifications
Bachelor's Degree in Marketing, Communications, Data Science, Psychology or Engineering preferred but not limited to these fields of study
2 yrs. experience building Google Analytics reporting, tracking, funnels, goals and dashboards
2 yrs. experience in working with website optimization tools for A/B and multivariate testing, e.g. Visual Website Optimizer, Optimizely, etc.
2 yrs. experience working with analytical software (e.g. Google Analytics)
2 yrs. experience in data analysis techniques and advanced Excel skills
2 yrs. experience working with online advertising managers to help them track and measure campaigns
2 yrs. experience in measuring, separating and analyzing online marketing campaigns including: organic search, paid search, email, affiliate, display and social
Key Behaviors:
Enthusiastic and self-motivated, with the ability to lead projects proactively
Meticulous attention to detail, with an overall passion for continual improvement
Innovative and creative, with a logical and methodical approach to problem solving
Job Type: Full-time
Pay: $25,001.00 - $99,000.00 per year
Schedule:
Monday to Friday
Experience:
Google Analytics: 2 years (Required)
website optimization tools: 2 years (Required)
data analysis techniques: 2 years (Required)
Education:
Bachelor's (Preferred)
Location:
Las Vegas, NV 89120 (Preferred)
Company's website:
www.ontargetmediainc.com
Work Remotely:
Temporarily due to COVID-19",3.6,7 reviews
"Payroll Analyst
new",2 days ago,Databricks,"San Francisco, CA 94704","Mission
Databricks is hiring a Payroll Analyst to join our rapidly growing company. The role is responsible for supporting the administration of the day-to-day US payroll operations and accuracy of the company's semi-monthly payrolls. This position reports to the Sr. Manager, Payroll and supports the continued growth of Databricks.
Outcomes
Own US payroll processing using ADP Workforce Now and Workday. This includes owning the semi-monthly payroll submissions from initiation to completion for multiple company codes
Ensure the accuracy of US payroll, including but not limited to: base pay, bonuses, stock compensation, commissions, payroll taxes, employee changes, new hires, 401K, garnishments, and other deductions
Analyze, audit, reconcile and resolve payroll and timekeeping processing and employee payroll issues
Manage payroll tickets and email in a timely manner
Monitor the administration of electronic timekeeping system. Confirm setup of each employee, validate employee changes and drive submission of approved timesheets
Prepare data files and upload FSA, 401k, and HSA contributions
Develop and document payroll processes and internal controls to ensure their scalability
Assist with payroll compliance matters such as multi-state/multi-jurisdiction tax withholding, garnishments, and key annual audits (e.g. 401(k) audit, worker’s compensation, external financial audit)
Participate in special projects as assigned such as documenting workflows, registering in new states for payroll taxation, improving processes/procedures and system implementations
Competencies / Requirements
CPP designation and bachelor’s degree
5+ years of payroll processing experience for exempt and nonexempt employees
Experience with ADP WorkforceNow preferred; Workday experience a plus
Strong communication and organizational skills, and the ability to work under pressure
Adaptable to a fast changing work environment; able to deliver accurate and on-time payroll regardless of the circumstances
Demonstrate initiative and ability to work independently with minimal daily direction from management to accomplish objectives and deadlines
Must have strong experience with Microsoft Excel
About Databricks
Databricks’ mission is to accelerate innovation for its customers by unifying Data Science, Engineering and Business. Founded by the original creators of Apache Spark™, Databricks provides a Unified Analytics Platform for data science teams to collaborate with data engineering and lines of business to build data products. Users achieve faster time-to-value with Databricks by creating analytic workflows that go from ETL and interactive exploration to production. The company also makes it easier for its users to focus on their data by providing a fully managed, scalable, and secure cloud infrastructure that reduces operational complexity and total cost of ownership. Databricks, venture-backed by Andreessen Horowitz, NEA and Battery Ventures, among others, has a global customer base that includes Viacom, Shell, and HP. .
Apache, Apache Spark and Spark are trademarks of the Apache Software Foundation.",,
"Azure Data Engineer for 6 Months CTH/Fulltime
new",2 days ago,Golden Technology Inc,"Cincinnati, OH","The team is looking for a Data Engineer experienced in implementing data solutions in Azure. The Data Engineer will analyze, design and develop enterprise data and information architecture deliverables, focusing on data as an asset for the enterprise. The Data Engineer will also support the implementation of Infrastructure as Code (IaC) by working with teams to help engineer scalable, reliable, and resilient software running in the cloud.
Responsibilities
Leverages enterprise standards for data domains and data solutions, focusing on simplified integration and streamlined operational and analytical uses
Guides high level data architecture design (functional, non-functional) and ensures teams adhere to data architecture standards
Develops information processes for data acquisition, data transformation, data migration, data verification, data modeling, and data mining
Accountable for cost viability and technical estimation of data platform usage
Designs data solutions for data distributions and partitions, scalability, disaster recovery and high availability
Designs security for data policies and standards
Monitors and optimizes data solutions
Actively governs and automates standard data architecture patterns and blueprints
Partners with architecture, security, infrastructure, and application teams to design and implement the automation of data, data platforms, and tools
Creates and updates automation to eliminate routine management processes
Articulates the need for scalability and understand the importance of improving quality through testing
Qualifications
5+ years of hands-on experience with data platforms
Experience in designing data solutions in Azure including data distributions and partitions, scalability, disaster recovery and high availability
Experience in monitoring and optimizing data solutions in Azure including using Azure Monitor
Experience in implementing data solutions in Azure including Azure SQL, Azure Synapse, Cosmos DB, Databricks, ADLS, Blob Storage, ADF, Azure Stream Analytics
Experience in designing security for data policies and standards
In depth understanding and proficiency in automation of cloud platforms and data platforms
Expertise in on-prem and cloud database automation and platform automation with Azure
Proficiency with cloud automation tooling such as Ansible and Terraform
Proficiency with DevOps and CI/CD methodologies and tools for automated infrastructure code test, integration, deployment, and assurance
Proficiency with Languages such as Ruby, bash, Python or Go
Experience with Software Development and automation methodologies
Experience with data security best practices
Strong problem-solving skills
Strong collaboration skills and excellent verbal and written communication skills
Job Types: Full-time, Contract",,
"Data Warehouse Engineer
new",3 days ago,Indeed,,"Our mission:
As the world’s number 1 job site, our mission is to help people get jobs. We need talented, passionate people working together to make this happen. We are looking to grow our teams with people who share our energy and enthusiasm for creating the best experience for job seekers.

The team:
We are a rapidly growing and highly-capable Engineering organization building the most popular job site on the planet. Every month, over 250 million people count on Indeed to help them find jobs, publish their resumes, process their job applications, and connect employers to qualified candidates for their job openings. With engineering hubs in Seattle, San Francisco, Austin, Tokyo, Singapore, Hyderabad and Vancouver, we are improving people's lives all around the world, one job search at a time.

The base salary range below represents the low and high end of the Indeed salary range for this position. Actual salaries will vary and may be above or below the range based on various factors including but not limited to location, experience, and performance. The range listed is just one component of Indeed's total compensation package for employees. Other rewards may include quarterly bonuses, Long Term Incentive Plan units, an open Paid Time Off policy, and many region-specific benefits.

New York City Metro Area Base Salary Range: 116,000-142,000 USD per year

Your job:
The Data Warehouse Engineer’s role at Indeed is to integrate data from a variety of internal and external sources into a common warehouse data model, in order to support data and analytics activities across Indeed’s global business functions. This is a technical role that involves defining changes to the warehouse data model, and building scalable and efficient processes to populate or modify warehouse data. The successful candidate will have hands on data processing and data modeling experience in a ""big data"" environment.

Responsibilities

Design and implement efficient data pipelines (ETLs) in order to integrate data from a variety of sources into Indeed’s Data Warehouse
Design and implement data model changes that align with warehouse standards
Design and implement backfill or other warehouse data management processes
Develop and execute testing strategies to ensure high quality warehouse data
Provide documentation, training, and consulting for data warehouse users
Perform requirement and data analysis in order to support warehouse project definition
Provide input and feedback to support continuous improvement in team processes
About you:
Qualifications

5+ years in a Data Engineering or Data Warehousing role
5+ years coding experience (java or python preferred)
3+ years hands on experience with big data technologies (Snowflake, Redshift, Hive, or similar technologies)
Master’s Degree (or a B.S. degree with relevant industry experience) in math, statistics, computer science, or equivalent technical field
Expert level understanding of ETL fundamentals and building efficient data pipelines
Solid understanding of Kimball design methodologies (star schema) desired
Strong communication and collaboration skills
Experience with Agile methodologies
Indeed provides a variety of benefits that help us focus on our mission of helping people get jobs.

View our bounty of perks: [1] http://indeedhi.re/IndeedBenefits

View Indeed's Applicant Privacy Terms: [2] https://www.indeed.com/legal/applicant-privacy

EEO and Accommodations

Indeed is deeply committed to building a workplace and global community where inclusion is not only valued, but prioritized. We’re proud to be an equal opportunity employer, seeking to create a welcoming and diverse environment. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, family status, marital status, sexual orientation, national origin, genetics, neuro-diversity, disability, age, or veteran status, or any other non-merit based or legally protected grounds.

Indeed is committed to providing reasonable accommodations to qualified individuals with disabilities in the employment application process. To request an accommodation, please contact Talent Attraction Help at 1-855-567-7767, or by email at TAhelp@indeed.com at least one week in advance of your interview.",4.3,680 reviews
"Senior Data Scientist, Zoro
new",3 days ago,Zoro Tools,,"Company Summary:
Zoro.com is an eCommerce company that sells business supplies, equipment, and tools—but we’re much more than just a website. We’re a team of people who win and lose together (we prefer winning!). Since 2011, Zoro has been working hard to make it easy for our customers to purchase everything they need to make their businesses go. Zoro currently offers 3 million products, fast and free shipping, no-hassle returns, and exceptional customer service. We’ve grown quickly in a short time, recently surpassing 400 team members and reaching annual revenue of over $500 million. Add to that our award-winning culture—we were named a Great Place to Work for 2019-20, among other accolades—and we think Zoro is a pretty amazing place to work and grow.

Primary Function:
Our Sr. Data Scientists are key contributors to the development of Zoro’s customer, product, eCommerce, and pricing plans. The Data Science team covers a broad scope of projects including customer segmentation, A/B testing, marketing investment optimization, predictive modeling, promotion forecasting, and pricing analysis. We are closely integrated with our business leaders and support their ability to make critical decisions. At Zoro, you will be challenged by new questions every day.

Duties and Responsibilities:
Lead data science projects from beginning to end: develop and refine the idea, create a project plan and methodology, collaborate with business partners, execute, and provide recommendations for the company
Collaborate with other data scientists to develop and implement algorithms, write code, evaluate relevant academic research, and deliver outputs
Advise the company about tools, data sources, and best practices to facilitate digital marketing, pricing, and web analytics
Build predictive and inference models using Python and R to support business initiatives in the areas of customer acquisition, activation, engagement, retention, or channel investment optimization
Document code and data science processes that are critical to the company, and develop strategies to ensure those processes are robust and fault-tolerant
Communicate findings to business leaders and colleagues using data visualizations, presentations, and written means
Qualifications:
Experience leading data science projects that have a direct impact on company objectives
Demonstrated ability to assist business decision-making through data mining and machine learning
Strong communication skills to collaborate effectively with business stakeholders. Must be able to interact cross-functionally and drive both business and technical discussions
5+ years’ progressive business experience in areas including marketing analytics, database marketing, data mining, or statistical modeling. Experience using data science or advanced analytics in an Internet retailer or a top-tier consumer-focused company is required
Ability to translate complex business problems into project plans and solve them by analyzing large amounts of data
Familiarity with Python or R for statistical modeling, clustering, classification, machine learning, and data mining
Demonstrated proficiency in SQL and cloud-hosted data platforms (Google Cloud Platform, AWS, etc)
Familiarity with BI tools such as Tableau or Looker, and ability to communicate results to business partners
Master’s degree preferred in quantitative fields such as Statistics, Engineering, Operational Research, or Economics
Knowledge of web tracking technology and web analytics tools (Google Analytics, Adobe Analytics, etc.) a definite plus

Final note: We share a commitment to our Zoro values – Win & Lose Together (We prefer winning!), Take Ownership, We Are Transparent, and Aspire to be Customer-Obsessed. Everything we do at Zoro is centered around delighting our customers. It's a natural extension of our company culture and how we care for each other. We believe when we act in ways that are consistent with these values, we can solve any technical challenge that lies ahead of us. As a Zoro employee, you can expect to work with smart, energetic people, learn something every day, and be valued for your perspective.


Zoro is an Equal Opportunity Workplace and an Affirmative Action Employer.
All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or protected veteran status.",3.8,23 reviews
"Data Engineer
new",3 days ago,Texas Mutual Insurance Company,"Austin, TX 78723 (St. Johns area)","We’re excited that you’re considering joining a great place to work! At Texas Mutual, we value our employees. Our service-inspired culture, great compensation and benefits package, award-winning wellness program and excellent career opportunities make Texas Mutual a great place to work.

In this role, you will explore new data sets and learn dimensional modeling as we continue our data maturation journey in AWS/Snowflake. Join one of the best companies to work for in Texas, reporting to the Sr. Manager of Data Engineering.
Responsibilities & Qualifications
In this role you will:
Use data knowledge to identify, retrieve, prepare, manipulate, calculate, and exploit structured and unstructured data sets to create new data sets
Evaluate new data sets for use in data modeling and report building
Design and automate data pipelines and integrate different data sources
Maintain the data environment
Use data prep/modeling tools (e.g. WhereScape, Alteryx, or SSIS)
Use data visualization tools (e.g. Tableau)
Resolve data quality issues
Provide advanced technical expertise and consultation to others with regards to data, systems, tools, and key concepts
Required Qualifications:
Bachelor's degree
5+ years of related data experience
Preferred Qualifications:
Quantitative degree preferred (e.g. Computer Science, Mathematics)
Programming experience (Python/R)
Experience building data pipelines for machine learning
Experience managing cloud data assets
Experience with data preparation tools
Dimensional modeling knowledge
Insurance industry knowledge
Advanced SQL skills
Our Benefits:
Day one health, dental, and vision insurance
Performance bonus
401k plan with 4% basic employer contribution and 100% employer match contribution up to 6%
Vacation, sick, holiday and volunteer time off
Life and disability insurance
Flexible spending account
Free on-site gym and fitness classes
Professional development
Tuition reimbursement
Pet insurance
Free identity theft protection
Company-sponsored social and philanthropy events",3.9,41 reviews
"Data Science Consultant
new",3 days ago,Inter-American Development Bank,"Washington, DC 20577 (Downtown area)","Data Science Consultant
2000000510

Data Science Consultant

Background of this search: The Knowledge, Innovation and Communication (KIC) Department carries out the following functions: (i) help identify, build, apply, and disseminate high-quality knowledge as well as develop and use learning products that enable the building of technical and general competencies; (ii) promote an internal culture of innovation by providing experience, networks and methodologies and expediting the adoption of innovative solutions; and (iii) expand the audience that uses the Bank Group's products and position the brand through internal and external communication.

The team’s mission: Within KIC, the Information Services Unit (ISU) through its Analytics and Insights team, conducts data collection and analysis to improve knowledge, innovation, and communication products.
ISU’s Analytics and Insights Team works to build an analytics-driven culture by advising the Sector on how to use data to measure and improve business outcomes and planning. The Team serves as a Center of Excellence for the Sector and its internal clients in establishing data strategies and indicators for knowledge, innovation and communication activities, tracking KIC metrics and producing related dashboards to monitor and report progress, developing dashboards and data visualizations to track and display Bank data, generating intelligence through analysis and advanced analytics methods to draw insight from data in platforms and processes, and advising and supporting business intelligence projects in areas of data storage, integration, management, analysis, visualization and KPIs.

The objective of the consultancy is to support these and other initiatives, KIC/ISU seeks a highly analytical and strategic data science professional to support its established team of data analysts. The Data Science Consultant will analyze large internal and external datasets to provide strategic insight and produce data visualizations to inform planning, measuring and reporting on KIC activities and support internal clients across the IDB Group.

What you’ll do: The selected candidate will:
Perform qualitative and quantitative analyses to identify patterns, trends and issues relevant to communication, knowledge and innovation activities, and to inform the development of future efforts.
Use web-based data collection tools to gather and analyze information about public digital conversations and digital audiences on an ongoing and systematic basis, including ongoing maintenance, audit and governance of the digital intelligence data collection on IDB brands and sectors.
Scope and support research projects that leverage public opinion data (online news and social media) to understand a given topic, sector or country to inform strategies and provide inputs for business performance analyses.
Develop data visualization dashboards to provide stakeholders with tools for decision-making and to socialize digital data across the IDB.
Identify gaps in the data collection process and integrate new datasets, technology and techniques into ISU’s analytics processes.
Develop new analytical (network and predictive) models to better inform decision-making and identify influencers.
Provide technical guidance to specialists within and outside KIC regarding data strategy, data collection and processing, report and insight generation.

What you’ll need:
Citizenship: You are a citizen of one of our 48-member countries. We may offer assistance with relocation and visa applications for you and your eligible dependents.
Consanguinity: You have no family members (up to fourth degree of consanguinity and second degree of affinity, including spouse) working at the IDB Group.
Education: Bachelor’s degree in Marketing, Statistics, Business, Computer Science or other related field.
Experience: Minimum of 3 years of relevant experience.
Languages: Proficiency in English and Spanish is required.
Core and Technical Competencies:
Proven experience with digital analytics tools, particularly social listening tools (Brand watch) strongly preferred.
Knowledge of a programming language (R, Python)
Professional experience using business intelligence and data visualization tools, Tableau preferred.
Strong analysis experience, particularly in unstructured data analysis, and ability to synthesize large quantities of information into actionable insights.
Proficient in research tools and methods and presentation of findings.
Knowledge of digital content platforms (websites, social media, video, forums, etc.) and how data is collected across different digital platforms.
Knowledge of internet-based research including Boolean logic and search engine and database resources.
Ability to turn data insights into digestible takeaways for a broad and diverse audience and tell the story of the data.
Opportunity Summary:
Type of contract: Consultant
Length of contract: 12 months
Location: IDB Headquarters, Washington DC
Responsible Person : Unit Chief Information Services
Requirements: You must be a citizen of one of the IDB’s 48 member countries and have no family members currently working at the IDB Group.
Our culture: Our people are committed and passionate about improving lives in Latin-America and the Caribbean, and they get to do what they love in a diverse, collaborative and stimulating work environment. We are the first Latin American and Caribbean development institution to be awarded the EDGE certification, recognizing our strong commitment to gender equality. As an employee you can be part of internal resource groups that connect our diverse community around common interests.

Because we are committed to providing equal opportunities in employment, we embrace all diversity and encourage women, LGBTQ+, persons with disabilities, afro-descendants, and indigenous people to apply.

About us: At the IDB, we’re committed to improving lives. Since 1959, we’ve been a leading source of long-term financing for economic, social, and institutional development in Latin America and the Caribbean. We do more than lending though. We partner with our 48-member countries to provide Latin America and the Caribbean with cutting-edge research about relevant development issues, policy advice to inform their decisions, and technical assistance to improve on the planning and execution of projects. For this, we need people who not only have the right skills, but also are passionate about improving lives.

Our team in Human Resources carefully reviews all applications.

“Due to the current COVID-19 pandemic and its implications for our Region, the IDB Group is reviewing its hiring needs and re-prioritizing its areas of talent acquisition. We encourage candidates to continue to apply to the active postings, yet current job openings may be subject to further decisions in terms of timing of the processes, or other actions, in accordance with business needs. Final hiring decisions may also be conditioned to the candidate’s ability to timely relocate to the post of duty at the moment of starting service.”

Primary Location HQ-US-Washington DC
Job Posting Aug 5, 2020, 11:00:00 PM
Closing Date Aug 12, 2020, 10:59:00 PM",4.0,
